	B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasmablasts	SMCs	T-cells
12485x6828	1.1600255e-09	0.04682762	0.011841133	0.7694957	0.05817213	0.10781766	1.159853e-09	0.0058456934
7409x15600	4.1533146e-10	0.12492399	0.0602995	0.35237917	0.14717896	0.24752596	0.040986042	0.026706444
14499x17996	0.016660474	0.09999618	0.03813713	0.5723997	0.116660945	0.098887265	0.019918347	0.03734002
12342x8965	0.018917855	0.025755394	6.928466e-10	0.86783713	0.06432391	0.016908487	6.930687e-10	0.006257192
19555x15874	5.508642e-10	0.13656788	0.036952075	0.34283313	0.18614717	0.18098632	0.024065567	0.09244786
6999x15836	0.015939094	0.1165248	0.059856575	0.5391012	0.12980461	0.059949674	0.02507452	0.053749442
9188x13943	1.2860979e-10	1.2876442e-10	0.0061521027	0.88878316	0.04640085	0.026453024	1.2881232e-10	0.032210857
11935x8252	0.056113705	0.037688773	0.09291646	0.62233067	0.0913547	0.03708168	0.02010763	0.042406406
6479x7285	3.451712e-10	0.014984287	0.017600026	0.8287744	0.07079474	0.040209524	0.023656832	0.003980205
7982x6577	0.0066311345	0.027217291	0.009066598	0.88882923	0.03929941	0.025334582	0.0036217757	3.7271128e-10
10676x18460	0.01061293	0.032983176	4.1598472e-10	0.8318802	0.02448284	0.06353051	0.03391715	0.002593168
19825x16825	0.00076656416	0.044713113	0.038947057	0.69952446	0.08596275	0.09476341	0.0057318914	0.029590745
18757x9222	1.7481878e-09	0.040592425	0.087351285	0.43761876	0.11502091	0.22662428	0.045401275	0.047391035
17540x5182	7.246884e-11	0.0044348547	0.007023796	0.8736171	0.07722128	0.009342594	0.021918662	0.0064417114
5663x6333	1.1881818e-10	0.0017743597	0.008726944	0.91336584	0.04262158	0.019463971	0.0050917864	0.008955481
8212x20827	0.0027551507	0.07195999	5.451884e-10	0.8620133	0.016311849	0.042674445	5.449222e-10	0.004285211
11928x10627	0.0030373898	0.01981814	0.0012220201	0.9090072	0.02651676	0.015176315	0.013993533	0.011228567
17392x9218	1.1984084e-09	0.10909464	0.3660118	0.25071895	0.1319822	0.08212418	0.047253195	0.012815017
13160x9443	6.360616e-10	0.014445587	0.009991079	0.8408336	0.043221857	0.051485855	0.04002203	6.388361e-10
5491x17969	0.0027611519	0.032328803	2.6127994e-10	0.8643668	0.044196345	2.6209152e-10	0.008331094	0.048015784
12588x17991	2.633724e-10	0.027832996	0.005419275	0.6585642	0.119953044	0.06593769	0.03694205	0.08535071
16947x20854	0.0011415014	0.08325944	0.014740374	0.71976715	0.05373518	0.12004613	3.6179434e-10	0.007310175
13177x3743	0.00335341	0.0072216312	1.875548e-10	0.91716444	0.027780697	0.04334036	0.00113942	1.8695478e-10
7537x18213	0.0013399671	3.4520498e-10	3.455396e-10	0.97397685	3.4522796e-10	0.02468321	3.452451e-10	3.4639744e-10
14922x13486	0.0066532968	0.07007163	0.0196677	0.61965024	0.08613814	0.1415364	0.02733208	0.028950531
10708x8011	4.0155965e-10	0.041841745	0.0070197014	0.7742792	0.089566626	0.074380755	4.020248e-10	0.012911972
7404x17025	0.0022703507	0.061932225	0.013233175	0.84354717	0.056107227	0.016679198	0.006230677	4.4290596e-10
6310x17971	0.023048881	0.021123078	0.0054837572	0.87515295	0.047899555	0.016031954	0.0045876754	0.0066721975
15037x20373	3.6383735e-10	3.6372702e-10	3.6369022e-10	0.975282	0.024718028	3.6497305e-10	3.639262e-10	3.6448605e-10
9305x20355	3.4210734e-10	0.055112056	0.0061375457	0.9387504	3.4202838e-10	3.4366843e-10	3.418099e-10	3.4195075e-10
18075x8983	0.0030457883	0.107933655	0.093330815	0.4716048	0.13702658	0.058724456	0.014822694	0.113511294
18892x9460	1.6924335e-09	0.08391175	0.019123709	0.4737889	0.06390335	0.21591467	0.09060034	0.052757353
6185x13934	0.0049301	0.07233858	0.03981596	0.327238	0.10500795	0.33275148	0.048328158	0.06958975
12852x20841	0.01198977	3.3915173e-10	3.3919056e-10	0.9336487	0.004508245	0.04985322	3.392902e-10	3.3951547e-10
16132x19426	2.5215194e-10	0.024849935	2.5259767e-10	0.9154888	0.016039861	0.03620821	0.0074132616	2.521851e-10
13143x15142	0.0074523464	0.07715945	0.0380092	0.54740167	0.16815597	0.05732492	0.022459147	0.08203733
13427x11344	0.0061479188	1.6842042e-10	0.008289575	0.9175964	0.049904928	0.012888906	1.6856921e-10	0.0051722717
12356x4691	0.006528316	0.03620654	0.02069361	0.76981866	0.08772919	0.0790236	5.55997e-10	5.580614e-10
6721x17260	0.009708859	0.026465718	0.01724265	0.8936602	0.05292261	4.0327258e-10	4.022808e-10	4.02211e-10
6984x20586	3.0273598e-10	0.0104908645	3.0230382e-10	0.97624403	3.0228878e-10	0.004811134	3.021061e-10	0.008453967
10712x6586	0.015473424	0.0479459	0.018768681	0.7080516	0.08450187	0.085557126	0.017962886	0.021738542
12335x11340	0.0060704052	1.9570871e-10	1.9536373e-10	0.95282394	0.009870041	0.021305759	1.960756e-10	0.009929893
10446x4210	3.0443845e-10	0.02696672	0.0040153507	0.74443763	0.11318239	0.069848515	0.01283454	0.028714841
13713x7070	1.2284483e-09	0.09900424	0.10044382	0.4454305	0.12959263	0.1602038	0.05434777	0.010977349
17512x14681	4.591602e-10	0.15506665	0.012530607	0.30787718	0.17042081	0.18743536	0.035801757	0.13086765
9311x18456	0.010173108	5.5144506e-10	5.526486e-10	0.9778036	5.5216604e-10	0.012023356	5.524768e-10	5.5217547e-10
11773x16563	0.009536368	0.03145169	0.009893797	0.8200104	0.076620616	0.034145698	3.752739e-10	0.018341351
20134x4952	0.014051614	0.07629515	0.017027453	0.60025287	0.13806817	0.12908153	0.017015474	0.00820776
13300x8256	1.0686022e-09	0.12935016	0.02619398	0.56859857	0.17929997	0.07405907	0.0025011632	0.019997118
18348x8984	0.014707042	0.13967586	0.06874882	0.38422674	0.103343904	0.1591526	0.04656077	0.08358425
17659x11119	0.00048168722	0.0036331157	1.8965036e-10	0.96357983	1.9021695e-10	0.03177861	1.8993633e-10	0.0005268104
19830x15400	0.021938892	0.09091291	0.031238316	0.4795325	0.11752834	0.16458328	0.022675151	0.07159058
7298x7288	0.0027207457	0.10099468	0.024495443	0.6405855	0.12395422	0.04503011	0.008681349	0.053538073
6057x11321	3.3452477e-10	0.074448735	0.078548595	0.5603958	0.11087888	0.11788946	0.014630132	0.04320851
12631x3742	1.8137616e-10	0.0029582186	0.007359841	0.90241724	0.04078149	0.02570437	0.013026139	0.0077527184
19002x18248	0.0041391132	0.03846511	0.034472875	0.83523154	0.03613907	0.033666685	0.01788561	1.9537426e-10
14233x15621	0.0074987784	0.034172557	0.010524487	0.6431152	0.13326223	0.13407888	0.004405907	0.03294197
19844x10651	1.9295551e-10	0.0074237306	0.0004967465	0.9615247	0.008031534	0.019874161	0.0026491685	1.931735e-10
10573x7298	5.001569e-10	0.048543584	0.029852828	0.7412371	0.076588824	0.05884098	0.032047004	0.0128896525
13411x16568	3.8859765e-10	0.06354254	0.017772887	0.7337934	0.079749845	0.0519588	0.017704193	0.035478394
17637x18244	2.584575e-10	2.5838406e-10	2.581412e-10	0.99440736	2.58493e-10	0.0055926843	2.5836192e-10	5.9273614e-10
14390x8734	9.915758e-10	0.11485141	0.020315576	0.61676556	0.12646537	0.03550612	0.03485542	0.05124059
12329x13240	4.0398115e-10	0.02948003	0.011339026	0.6846161	0.09482948	0.1139638	0.019030444	0.04674108
14809x5648	8.753574e-10	0.067120574	0.03873276	0.55422795	0.14908995	0.11217753	0.05316473	0.025486557
7672x18926	0.025290435	4.2825898e-10	0.0125883315	0.9525988	4.2813894e-10	4.281814e-10	4.2811527e-10	0.009522494
16544x18715	0.0041709007	0.02587514	0.044762854	0.81674546	0.052300945	0.018977465	0.026062043	0.011105141
13808x20607	0.009192794	0.050859503	0.029786408	0.74378455	0.08507157	0.06662339	6.0248334e-10	0.014681826
12033x20839	2.6739483e-10	0.08197175	0.008669866	0.76648575	0.057116702	0.06258601	0.020508612	0.0026612678
7013x11087	1.0376959e-10	1.47629435e-05	1.0389337e-10	0.91782004	0.054775916	0.0040316586	1.0366514e-10	0.02335768
16446x6128	4.1567924e-10	0.082717896	0.27100158	0.4023386	0.07451159	0.05819968	0.10133103	0.009899695
16168x7552	0.028700981	0.11181032	0.037898984	0.58586025	0.10620031	0.10118762	0.014590723	0.013750796
8638x15366	2.9998268e-10	0.08298743	0.08058628	0.32182243	0.16081552	0.20259055	0.09326918	0.057928663
14094x16333	1.8693568e-10	0.050914902	0.015947117	0.75515336	0.09113041	0.06356455	0.010183366	0.013106253
19168x8511	9.629515e-10	0.0806508	0.028204031	0.58152527	0.13135844	0.1068299	0.03397523	0.037456423
11109x10624	0.00987064	0.028846923	0.019396584	0.76240844	0.094995245	0.054024562	0.027555441	0.0029021052
15871x15626	2.9378172e-10	0.043615125	0.0022002356	0.89679354	0.025359765	0.029332804	0.0026985211	2.9385513e-10
5634x15832	0.0971805	0.04466921	0.029029366	0.11892254	0.1059651	0.040284123	0.021048663	0.5429004
7410x15125	0.011715158	0.16578904	0.08770431	0.3559501	0.10119455	0.20372489	0.020412078	0.05350989
14939x7786	0.026478775	0.1614453	0.056136202	0.4496632	0.13046582	0.09527451	0.007285004	0.073251195
18447x21096	0.0037236782	0.058468964	0.016123787	0.8560766	0.028031504	0.031099487	2.4692873e-10	0.0064759767
16017x12539	0.00023080091	0.1764422	0.037568793	0.5792188	0.06541892	0.05982395	0.05865515	0.022641426
6885x8474	1.9884533e-10	0.03940031	0.019357948	0.63821095	0.19303675	0.0324244	0.015182115	0.062387593
7576x5389	1.7909701e-10	0.016987475	0.013186889	0.8084406	0.095538616	0.029643115	1.7909906e-10	0.0362032
16967x14204	0.022680031	0.10080317	0.011553635	0.5950753	0.084004536	0.12033385	0.04124762	0.02430187
7305x4913	1.5126271e-10	0.033759736	0.006835018	0.79929394	0.046740364	0.062124733	0.008037553	0.043208707
11500x16562	0.010727383	0.02045236	0.009258098	0.81250054	0.061790206	0.062236838	0.023034576	5.5160115e-10
15334x12774	0.034129623	0.053080328	0.028202726	0.7600217	0.068277575	0.05041512	0.005872948	6.89298e-10
19838x12551	0.0010308443	0.14824429	0.015761048	0.3690117	0.056219712	0.37822124	0.0145452125	0.016966026
12494x3979	0.013456642	0.011618342	0.014435003	0.89397633	0.03551443	0.030999245	2.9994404e-10	3.0039518e-10
17135x3993	1.1057782e-09	0.056887586	0.05669803	0.5869517	0.12268163	0.13600086	0.017753467	0.02302673
7959x14177	9.4282374e-11	9.41458e-11	0.0021356903	0.8691126	0.067720465	0.023201978	0.00011695824	0.037712403
13859x3983	2.6271485e-10	0.008606219	2.6253955e-10	0.9027538	0.0652729	0.021288441	0.0020787076	2.6219274e-10
18632x5185	0.018244477	0.09224444	0.030253166	0.50360054	0.13449642	0.13171734	0.047261145	0.04218243
14648x13960	0.04314516	0.10794322	0.00987104	0.66404706	0.104159944	0.03489224	0.01882208	0.017119156
5359x16306	0.14586675	0.10030414	0.027888019	0.099195555	0.20322014	0.14184026	0.015781688	0.26590338
17357x20618	0.0070475717	0.0028268099	0.002327884	0.94818866	0.018427443	0.019079855	3.3704006e-10	0.0021017417
19412x18011	2.6291394e-10	0.056494202	0.051846642	0.69718045	0.04809331	0.04378193	0.08006297	0.022540467
15877x13726	0.0027674248	0.057464667	0.026593344	0.7170594	0.0840431	0.063740805	0.01831477	0.030016413
17114x10642	0.0068226503	0.07937067	0.04798917	0.67688	0.05230597	0.13636419	0.0002672246	8.704002e-10
5927x9183	0.0026588275	0.10744494	0.02811047	0.4701759	0.15182476	0.14486377	0.055641994	0.039279334
12763x5404	8.35752e-10	0.037327945	0.0070752166	0.6743283	0.10515042	0.11246842	0.053224843	0.010424807
6443x19159	5.934964e-10	0.075724505	0.000849772	0.8384071	0.04648036	0.025915544	5.9304484e-10	0.012622755
9077x5631	3.3208802e-10	0.01723849	0.00954204	0.92522335	0.007648744	0.039485566	3.3264333e-10	0.0008617973
15874x14676	0.007635271	0.14256075	0.038846407	0.4940333	0.13244829	0.12082737	0.018642263	0.04500644
10829x12998	0.0043514976	0.020137709	0.017436378	0.8440098	0.051261105	0.02359954	0.017240457	0.021963492
10134x17033	9.552338e-10	0.048995312	0.034154072	0.6299537	0.1860661	0.06586456	0.01627422	0.018692082
9715x20119	2.9927638e-10	0.20674357	0.002482454	0.67684555	0.096423246	0.017505186	2.9893923e-10	2.9929864e-10
8249x8478	0.00947476	0.079812236	0.012989296	0.59468794	0.25754583	0.01751417	3.6999465e-10	0.02797579
15208x9212	7.851461e-10	0.05360248	0.04028335	0.7000501	0.10305129	0.07172528	0.028692896	0.002594578
17265x6131	0.012475229	0.093968235	0.05765594	0.53225523	0.13062823	0.08194208	0.05845054	0.03262448
16004x16814	0.017644677	0.02594659	3.7961434e-10	0.92442745	1.9288832e-06	0.02789715	0.0040822267	3.8099182e-10
11524x8963	0.0025410568	4.9557336e-10	0.012872375	0.9360811	0.012413662	0.03609192	4.95391e-10	4.9524074e-10
8521x8954	1.2407e-08	0.027163545	0.008499077	0.61439	0.24601497	0.04199439	0.023685869	0.038252104
6714x19635	0.0009008466	0.03362999	4.0139134e-10	0.90031415	0.029824203	0.0077518625	0.012725558	0.014853429
19132x20385	2.1093151e-10	2.1045289e-10	2.1088686e-10	1.0	2.1102771e-10	2.1095166e-10	2.107385e-10	2.1111225e-10
12487x6354	0.008968785	0.043713395	6.2198474e-10	0.6549533	0.16296214	0.07970735	6.229559e-10	0.04969494
10016x11096	0.015630696	0.017133635	0.012897727	0.7753774	0.10813469	0.011538481	0.0008117481	0.058475606
10436x7535	4.309016e-10	0.024897367	4.3070028e-10	0.8804003	0.052772287	0.041930098	4.317539e-10	4.3138346e-10
14526x8972	1.020899e-09	0.07472501	0.018978126	0.63208264	0.09766516	0.15152805	0.015127209	0.009893829
5898x18683	6.6729605e-10	0.072584905	0.015423433	0.78297424	0.069949366	0.04485633	0.014211692	6.670453e-10
17795x11357	2.2882078e-10	2.2834247e-10	0.0035159972	0.91632295	0.04263454	0.027378257	0.010148283	2.2864145e-10
15180x18236	4.1739634e-10	0.058430612	0.0025239766	0.72109914	0.10584807	0.06133942	0.017698202	0.033060584
8352x19640	0.0026157182	4.412995e-10	4.4141063e-10	0.98735315	4.4196158e-10	0.010031092	4.4234696e-10	4.4168094e-10
5367x13931	0.036896612	0.088876404	0.051990744	0.14237408	0.08987404	0.49361137	0.028986553	0.06739014
7572x6814	3.2058747e-10	0.058313794	0.025823433	0.7125103	0.08307908	0.07734919	0.008451107	0.034473207
14363x17759	0.009660123	0.03573884	0.021799149	0.7924778	0.04419156	0.06243218	0.021111436	0.012588889
6711x20585	0.007463818	0.035328522	0.0030875648	0.8862073	0.055986322	2.2697566e-10	0.010979696	0.00094671216
6314x16547	0.020153122	0.11270173	0.06962128	0.24021044	0.3022436	2.60746e-10	0.035671506	0.21939833
16264x21089	0.006701176	0.1334371	0.022121036	0.72002405	0.0676807	0.044629313	0.001025713	0.004380902
8933x8243	2.3694155e-10	0.06455595	0.025961816	0.72714436	0.07317258	0.0607606	0.0008492886	0.047555514
12059x12289	3.868377e-08	0.015923642	0.032230802	0.8307982	0.0594845	0.003031608	0.009394175	0.049136933
10680x17035	7.265159e-10	0.108415656	0.0755851	0.4491133	0.18634182	0.0804061	0.0019053352	0.09823269
18088x4708	1.1370455e-09	0.07697987	0.058242496	0.50341177	0.12235322	0.1611199	0.06391529	0.013977446
15858x19900	0.014478106	0.03499197	3.9763692e-10	0.8623536	0.016723644	0.06571848	3.980027e-10	0.0057341284
18873x15635	0.024729274	0.22657864	0.055153478	0.22455707	0.13900904	0.2138553	0.009766207	0.106351
10010x12996	1.5111636e-10	0.008170346	1.5083072e-10	0.9412334	0.028997554	0.010212017	1.5113798e-10	0.011386634
6899x3724	3.41306e-10	0.006321358	3.4149286e-10	0.8991573	0.03831118	0.051300365	0.004909811	3.4154368e-10
7685x14651	4.781202e-10	0.05440908	0.05860774	0.6396707	0.10278072	0.10009087	0.013106555	0.0313343
8489x19403	0.008524735	0.116084754	4.1913026e-10	0.87539047	4.1852075e-10	4.1979034e-10	4.1886336e-10	4.1919027e-10
12075x7065	0.05815178	0.0420905	6.6750605e-10	0.745772	0.07630706	0.046247415	0.031431306	6.67706e-10
11669x5876	4.0411433e-10	0.009592871	0.004360148	0.8707524	0.06886615	0.012020377	0.017401205	0.017006813
7163x6575	0.001232584	0.023170356	0.0018548635	0.8672409	0.05873453	0.028574768	3.0427683e-10	0.019191986
16561x13016	0.008382383	0.005803608	0.00647782	0.8044516	0.037600998	0.10478715	0.032496482	4.962098e-10
17221x20380	3.4558542e-10	0.043965332	0.001298801	0.8339547	0.06595319	0.03868549	0.009238331	0.0069041466
7277x13937	0.008435825	0.046896037	0.006399025	0.6222078	0.1836525	0.056780644	1.4927384e-10	0.07562815
17494x20380	2.7614272e-10	2.7582636e-10	2.756591e-10	0.9634027	2.764025e-10	0.036597274	2.7606267e-10	2.7576427e-10
11370x14425	0.0046878	0.007392055	0.007595033	0.799329	0.08509103	0.04007044	0.0025250844	0.05330953
11632x18225	1.7671434e-10	0.0010808628	1.7657587e-10	0.90396756	0.042208035	0.03656773	0.0008078781	0.015367924
10842x8723	5.072614e-10	0.054442886	0.033693805	0.76974165	0.11137937	0.0063630454	0.019102206	0.005277046
12868x15617	0.012157529	0.11523088	0.024626536	0.5174839	0.18552136	0.09782269	5.399437e-10	0.047157057
8535x4204	0.0047266907	0.10808623	0.035881925	0.5326531	0.17542548	0.04218582	0.011021742	0.090019025
5257x5144	0.009854632	0.015361864	0.0056485226	0.72945184	0.08370579	0.069834515	0.0008131353	0.08532968
8530x6104	0.002992217	0.009900005	0.012917552	0.9378505	0.017551811	0.012842896	0.005945067	2.136037e-10
16710x8979	1.2361084e-09	0.099410705	0.07598125	0.46865213	0.12444986	0.18880089	0.015249363	0.027455775
14788x12773	0.014656682	0.021744672	0.0014818112	0.84081227	0.03509127	0.03873151	0.026156269	0.021325545
7705x8001	0.017242681	0.023288881	0.0018826434	0.80859494	0.092848696	0.026181964	0.001608286	0.028351884
13024x9205	6.3443273e-10	0.02935492	6.342403e-10	0.8803572	0.04690788	0.009410988	0.00617835	0.02779067
13823x15857	0.0054226364	0.06708273	0.006543058	0.7343021	0.10068275	0.049567364	0.017885193	0.018514156
15325x15624	0.005594697	0.008689593	0.0052854633	0.91770655	0.020541927	0.019270716	0.016697157	0.0062138108
15741x13488	8.016757e-10	0.033696942	7.9934276e-10	0.81155163	0.045734126	0.0708886	0.010362595	0.027766231
12600x14191	0.034147687	0.06580647	0.027899202	0.5937955	0.12456038	0.10756366	0.04622721	7.8421536e-10
12865x16567	4.238648e-10	0.016336584	0.0077966903	0.7896704	0.071343236	0.065066524	0.027523644	0.022262929
16999x3755	8.9449687e-10	0.04284784	0.005774909	0.7439521	0.10317412	0.06268966	0.016500236	0.025061192
16682x18003	0.0050302553	0.027229771	0.01872357	0.869345	0.03294932	0.036021467	0.010273404	0.0004272
19316x4949	1.1251273e-09	0.079644985	0.02743046	0.5256413	0.15385628	0.161668	0.027249023	0.024509912
6330x11322	0.0056700525	0.09078606	0.022639576	0.6585185	0.10404546	0.075130194	0.013319462	0.029890629
9333x11331	0.0038933668	0.007702473	1.591058e-10	0.88766146	0.072576426	0.011385144	0.00045751507	0.016323633
9857x18457	0.023323333	0.026049208	0.008813097	0.9044825	6.67196e-10	0.03733188	6.6607964e-10	6.659539e-10
16424x13253	4.9987986e-10	0.047372583	5.011046e-10	0.782285	0.0681223	0.0769738	0.020283444	0.0049628583
12213x6828	0.010052719	0.040389735	0.0013510799	0.82079774	0.056670632	0.039233115	0.0077381455	0.023766821
6583x17972	0.00017635255	0.010566797	0.022996085	0.8253663	0.105873086	0.027155366	0.007866053	3.0733313e-10
18754x10172	0.009377434	0.017216168	0.04407154	0.9012113	0.005425024	2.526977e-10	0.017863851	0.0048346026
10825x14423	0.006887047	0.041899923	0.02184088	0.77862763	0.05621104	0.03919344	0.016207395	0.039132696
10950x17986	0.008836084	0.09419925	0.021251727	0.70200324	0.116622925	0.016083958	3.9051298e-10	0.041002724
7152x10375	0.0031962793	0.029278034	0.006294334	0.79939413	0.084618844	0.021187877	0.0017848967	0.054245576
13850x6833	8.3689283e-10	0.105049334	0.045080256	0.57405865	0.12792385	0.12254209	0.02534587	8.3672524e-10
17928x12545	0.0032557978	0.00962022	0.009072653	0.9376324	0.004747221	0.026536515	0.008662429	0.0004727865
11226x17037	0.0015544372	0.031545848	0.011646156	0.79543763	0.08436796	0.043081634	0.021160226	0.011206131
6737x12036	0.002545636	9.0837546e-11	0.011553625	0.9098174	0.057818066	9.1168205e-11	0.0026968962	0.015568415
8109x9665	2.3370908e-10	0.031615913	0.014888503	0.74768436	0.08850702	0.040164005	0.00579433	0.07134596
15493x5413	0.0060390504	0.09989552	0.045886643	0.48274252	0.1608821	0.08501756	0.08255946	0.036977094
6886x7999	1.3088586e-10	0.0071680127	0.03253067	0.8536135	0.08228265	1.3106173e-10	0.007797598	0.016607514
7012x11562	0.004210058	1.0352757e-10	0.005824425	0.8294242	0.07762206	0.043951064	0.010819213	0.028148899
18898x7560	0.015702644	0.118753925	0.07631653	0.48526075	0.1363929	0.01888967	0.047038715	0.10164485
13164x8018	0.023734774	0.08611213	0.03924957	0.39621526	0.23451485	0.12287896	5.956468e-10	0.09729449
10972x10861	1.4022548e-10	0.015157789	0.009493814	0.74099565	0.11490126	0.06865298	0.0033083935	0.04749019
6207x6809	1.8764952e-10	0.08013403	0.035255186	0.62552357	0.09224778	0.0705066	0.02702325	0.06930954
16986x8030	0.0038238068	0.06292791	0.037125073	0.5405239	0.13594836	0.11725204	0.058252037	0.044147007
10575x6823	0.007453575	0.07235715	0.011319397	0.76742476	0.08098985	0.008617222	0.0038345407	0.048003487
11099x13949	0.0060296226	6.748408e-09	0.0024000371	0.8902538	0.056462027	0.025831804	1.14531246e-10	0.019022739
15449x19662	0.0010360343	0.043032013	0.023504537	0.8153978	0.052638266	0.05770092	2.8139283e-10	0.0066905124
10705x8960	0.0063585723	0.013916202	0.0033723156	0.87935	0.06581689	0.02003889	0.0108906925	0.00025634858
13546x17281	1.09896384e-10	0.016622873	0.012671674	0.87668306	0.039754737	0.017776972	0.020753734	0.015736938
11264x4687	2.9071207e-10	0.011793225	0.037761174	0.7140245	0.10364697	0.07399881	0.020553881	0.03822149
12998x17754	5.338043e-10	0.067706525	0.021039207	0.67421067	0.075288974	0.14606266	5.3335036e-10	0.015691958
5095x13456	4.5461998e-10	0.09763602	0.02836773	0.4848071	0.103551954	0.25792846	0.0033376133	0.02437109
14633x18709	0.003004031	0.08864596	0.008127692	0.78868103	0.0849974	0.019367186	3.455636e-10	0.0071767443
12481x8253	0.040725946	0.082354866	5.867134e-10	0.3958908	0.31681505	0.064860314	0.0152639	0.08408903
19421x15162	0.086454816	0.07725124	0.1389475	0.16865705	0.10976085	0.18332204	0.108615845	0.12699069
18907x4711	0.011751766	0.07586839	0.0414941	0.53667194	0.13836068	0.12242823	0.05922467	0.0142003065
15748x11113	0.006691236	0.051003605	0.03717205	0.717694	0.082419395	0.039028972	0.013683756	0.052306946
5920x11558	0.010455306	0.09615885	0.014800821	0.406478	0.13854662	0.2591326	0.022917887	0.051510006
12855x19891	0.029282795	0.033446018	6.107546e-10	0.80590326	0.06571437	0.058688834	6.105252e-10	0.006964796
17678x4944	1.9937955e-10	0.06299184	0.013574231	0.75794226	0.13685252	0.010112647	1.8132003e-08	0.01852649
7812x17739	0.011241311	2.9321e-10	0.02236026	0.92186	0.0125528015	2.941039e-10	0.019817643	0.012167939
9346x7056	0.009415219	0.008246675	0.00049905345	0.8568483	0.06193618	0.02596136	0.003052949	0.034040246
12766x4454	3.3953126e-10	0.0028145958	0.0036829324	0.90522736	0.029264653	0.030553838	0.01745629	0.011000289
9764x3970	0.003151949	0.026903315	0.016708007	0.833882	0.06448538	0.035804514	0.002253021	0.016811846
13267x19180	0.0042366837	2.524862e-10	0.023421736	0.9538958	0.001824625	0.007065219	0.009555874	2.5168803e-10
12178x18227	0.007875595	0.030053575	0.015013066	0.7290993	0.13853464	0.034882385	0.0008291632	0.0437123
12061x11814	1.3918058e-10	0.014073228	0.03637048	0.7013639	0.11294907	0.052132666	0.01744255	0.065668106
6723x16785	1.3410994e-07	0.022195052	0.11540954	0.66482794	0.06457307	0.03277291	0.100221306	2.6700772e-10
8652x10617	1.6029693e-10	0.030901425	1.6021379e-10	0.6528678	0.2028105	0.042981256	1.6027402e-10	0.07043899
5804x4671	0.0033380615	0.004230344	0.008407535	0.93530595	0.023375444	0.00923391	0.0069900444	0.009118727
12038x19414	0.014654353	0.03995311	0.013402959	0.75903785	0.12824598	0.044705734	5.0246635e-10	5.026015e-10
20120x9702	0.029585678	0.097029485	0.021128826	0.5870839	0.11081903	0.077017576	8.3726953e-10	0.077335574
5393x5382	0.01265751	0.03824764	0.022466892	0.55056524	0.1464886	0.014719576	0.012838959	0.20201562
14899x21085	0.0027575067	0.027414642	0.104455575	0.61108726	0.10564329	0.04585684	0.10278489	2.947859e-10
11775x16088	6.04391e-05	0.03912941	0.032150768	0.7435754	0.110217996	0.022121694	0.014930997	0.037813246
16290x12540	6.3006095e-10	0.074571274	0.032153208	0.6633592	0.08394669	0.08586098	0.022979151	0.037129473
10283x12996	0.00020211491	0.011711467	0.007913615	0.8452641	0.06630922	0.023478061	0.024454344	0.020667084
12211x7303	5.829425e-10	0.07097675	5.821658e-10	0.8018186	0.06906457	0.036684457	5.81835e-10	0.021455651
10149x12284	0.013844753	0.0031069543	1.3718598e-10	0.8807126	0.055241182	0.019446108	0.0063744914	0.021273823
16423x13728	0.019110905	0.07739963	0.034336157	0.556988	0.06730217	0.22592106	3.807156e-10	0.018942049
19968x14688	0.02300279	0.109999105	0.031701434	0.38324034	0.18315697	0.15020765	0.0020317368	0.116660014
18897x8035	0.004719253	0.10286634	0.01741938	0.6179464	0.11027831	0.095639795	0.010829871	0.04030054
8766x17979	0.016651714	0.081238136	4.149146e-10	0.90211016	4.1461004e-10	4.149146e-10	4.1420772e-10	4.1461637e-10
15215x6837	7.969734e-10	0.05518996	0.01805487	0.65002066	0.11657996	0.092209324	0.01885223	0.049092967
9610x9907	0.002880138	0.01756327	0.016242698	0.77243406	0.08702312	0.05660739	0.006582821	0.040666543
9484x6344	0.017247688	0.021010172	0.0047539985	0.86693144	0.043260943	0.044942696	0.0018531311	4.5984064e-10
14268x4222	0.0016174859	2.4626787e-10	2.4632327e-10	0.94207346	0.012785118	0.043523956	2.4638766e-10	2.4642854e-10
12601x13716	0.0050298604	0.076463066	0.047038227	0.5964843	0.10419406	0.13985372	6.970552e-10	0.030936752
19853x7801	5.977396e-10	0.11527497	0.017269783	0.6039264	0.11429243	0.08431885	0.036456592	0.02846096
6201x8709	0.014050389	0.08650497	0.02330604	0.5890058	0.17587551	0.059877854	0.008827427	0.04255201
13268x18705	0.016601069	0.017022012	0.026728852	0.8442259	0.023283295	0.025009561	0.035460964	0.011668373
16306x7315	0.0130587835	0.11340726	0.04358676	0.42688334	0.1659336	0.15254451	0.032945506	0.051640246
14920x13960	0.007976855	0.039837703	5.189398e-10	0.7684676	0.049565062	0.08608706	0.010736251	0.03732944
13297x9206	0.005391851	0.0020612553	5.04357e-10	0.95715064	0.020382706	0.015013481	5.0494514e-10	5.0450233e-10
13153x11818	0.0028319336	0.016980667	0.03793796	0.77524996	0.09616288	0.032094277	0.0048252465	0.03391704
7971x10377	0.0065249642	0.0008649126	0.0061380775	0.9272373	0.043873798	0.015360858	5.152084e-08	1.6841087e-10
17513x14206	0.008857889	0.036887635	0.028054878	0.72246075	0.07640838	0.083893254	0.021895066	0.021542206
