	B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasmablasts	SMCs	T-cells
4862x18764	0.008048831	0.040134814	0.005355214	0.9330696	1.5230035e-10	1.5264673e-10	0.0011175605	0.0122739505
12102x16640	0.009713511	0.20597747	0.008516976	0.5699975	0.12281407	0.04301896	0.011523213	0.028438393
9100x15684	0.0062899874	0.08041836	0.032051027	0.6757419	0.093374416	0.06319851	0.0062083993	0.042717323
8976x8795	0.008694059	0.026862973	2.4757044e-10	0.88015586	0.042823058	0.02023357	0.01306901	0.008161384
14298x10467	0.01474643	0.10278793	0.0005717361	0.6765786	0.16173868	0.04029052	3.7325157e-10	0.0032861044
5685x16866	0.10810263	0.060047805	0.10895831	0.1572916	0.09945944	0.07439532	0.010106052	0.38163877
13597x20206	1.9035587e-10	1.9026114e-10	1.9042667e-10	0.99473727	1.9041943e-10	1.9062511e-10	0.0013688329	0.0038939049
9652x12359	1.7067413e-10	1.7068585e-10	0.012571342	0.8305831	0.07864637	0.033807848	0.019653238	0.024738025
7593x18769	0.009105541	0.086652584	0.000295409	0.8905732	0.010536905	2.3613334e-10	2.3624688e-10	0.0028363538
11834x13789	0.01014611	0.016632598	0.0063278936	0.8476626	0.0744224	0.013207973	0.0139636155	0.017636703
8969x12596	1.3778344e-10	0.022234477	0.0051996703	0.866177	0.071639	0.022219755	1.3850857e-10	0.012529959
10758x4760	0.006560178	0.04719534	0.0044245953	0.735164	0.09199196	0.086099096	0.012849457	0.015715323
11561x13788	0.002870015	0.008970185	0.009742449	0.83185095	0.08363592	0.02567032	0.01773086	0.019529363
10866x20676	3.035981e-10	0.04638812	0.01737797	0.831764	0.041748274	0.021755865	0.04096573	3.0369132e-10
9090x20910	0.010059121	0.034986645	2.6466154e-10	0.9197569	0.01039731	0.02108394	0.0037160413	2.6521488e-10
19207x13327	1.1865962e-10	1.1890045e-10	1.1895715e-10	0.9720422	1.1902503e-10	0.027957851	1.1862634e-10	1.1888003e-10
14689x20208	2.6944572e-10	0.0025163472	0.009573082	0.88162297	0.057432525	0.025223743	0.010376122	0.013255268
9249x8795	1.9899948e-10	0.05489084	0.020185556	0.73349	0.114554934	0.044251245	0.002500956	0.030126499
15935x10945	0.024599724	0.038953934	0.049642276	0.4687355	0.18335935	0.16176282	0.04685284	0.02609353
19080x8338	0.0047253403	0.2139731	0.18398364	0.1224078	0.10552624	0.057747364	0.26281822	0.04881827
7609x9742	8.8211255e-10	0.14158939	8.8438845e-10	0.34765756	0.35460317	0.06821067	8.8502633e-10	0.087939195
10347x5947	0.007516748	0.013566944	0.018527403	0.8753032	0.039656173	0.019221865	0.024071276	0.0021363785
16476x13797	0.00032792144	0.096050665	0.04211198	0.621046	0.08856529	0.110536	0.024667602	0.016694522
16877x18311	2.9841277e-10	0.015424161	0.013645116	0.89474165	0.05807748	0.011219532	0.0065143206	0.00037774467
13739x17118	1.8844946e-10	0.017577255	0.015255451	0.7919439	0.09470831	0.029038662	0.027218051	0.024258409
17992x5961	2.0053084e-09	0.12697156	0.038899288	0.41818318	0.15991572	0.18575615	0.070274144	2.0070918e-09
12093x21391	0.0059295865	0.09777639	0.034208562	0.5776183	0.19564596	0.06682238	0.01796296	0.0040358854
10343x7847	2.5472133e-10	0.03790394	0.0052914545	0.8187755	0.04449721	0.058659144	0.014996689	0.019876111
5564x8076	1.3705934e-10	0.019174645	0.049395747	0.71403086	0.122537255	0.016640618	0.03494809	0.043272767
4861x19240	0.015037206	0.098826945	1.9579788e-10	0.8285049	0.04890163	0.008729321	1.9553702e-10	1.9532342e-10
17153x16887	0.00797976	0.0075840205	2.1475635e-10	0.9726285	0.0097966315	0.0020111124	2.1458071e-10	2.1462532e-10
14963x19733	2.5249963e-10	0.093146235	0.054396674	0.67257535	0.05640087	0.045187492	0.060118012	0.018175377
11838x11413	0.007048039	0.022399837	0.0072859204	0.92179394	0.019268509	0.0100482395	0.011318325	0.00083726854
13458x21868	0.005926339	2.3838126e-10	2.380464e-10	0.9487291	0.03689988	0.00844468	2.381681e-10	2.3829624e-10
18116x12850	0.0030489333	0.007942275	0.00043134112	0.9422379	0.0057721767	0.03230127	0.0050082398	0.0032578309
8004x18058	0.009298998	0.014249517	2.8985644e-10	0.9667586	2.8934388e-10	0.008295937	0.0013968727	2.8974978e-10
10875x15450	0.005889048	0.060882896	0.03580435	0.7041323	0.12957582	0.04553434	4.1135007e-10	0.018181212
13185x21393	0.0050149285	0.115750745	0.03316313	0.66501224	0.05348989	0.09881375	0.024613138	0.004142183
5293x7125	4.4729956e-10	0.029598022	0.0034595674	0.7267892	0.15305696	0.013175383	0.017224383	0.056696538
18942x9051	0.049523167	0.36729655	0.048382957	0.27485007	0.16159646	0.050079066	0.048271745	1.4099482e-09
18118x11900	1.4584405e-10	1.4578562e-10	1.4578229e-10	0.98877174	1.4571835e-10	0.011228308	1.4569224e-10	1.4574143e-10
18389x12850	2.5243987e-10	0.00722926	0.0014873035	0.9156109	0.029757809	0.027016997	0.018897664	2.5252075e-10
9924x12835	0.0027162519	0.011792683	1.5541227e-10	0.820877	0.08740871	0.022442525	0.008750966	0.046011906
12110x12364	0.0035085278	0.06830812	0.013637468	0.82709867	0.068043	0.0023048911	0.007801614	0.009297749
13622x6428	1.0578349e-10	0.0019849741	0.011169734	0.9442862	0.017342564	0.009167095	0.016049419	1.0596079e-10
14020x12842	0.012388933	0.049059514	0.063939326	0.45342958	0.23520054	1.7051784e-10	0.015474255	0.17050785
7321x17819	0.001683469	0.075855754	0.015329289	0.8827655	1.913346e-10	0.012263296	1.9104761e-10	0.012102742
17159x13561	0.0019808814	1.5204348e-10	0.0631193	0.83199656	1.520812e-10	0.022608407	0.080294855	1.5195535e-10
16481x10946	1.688118e-09	0.06857699	0.018964123	0.421324	0.16333234	0.29294345	1.6867342e-09	0.034859054
12380x13790	2.1608705e-10	0.014589953	0.03668999	0.82179487	0.09647765	2.1634192e-10	0.0009315745	0.02951602
18521x15464	1.1274608e-10	0.046507485	0.011541428	0.6600082	0.15070476	0.093068704	0.012157086	0.026012374
11686x20202	0.01900258	0.092146166	0.026767777	0.55862784	0.15648258	0.097835675	0.030202797	0.018934531
14831x17595	2.6910887e-10	0.050152726	0.015668163	0.6486354	0.09757706	0.12644784	0.033837326	0.027681539
13066x12128	1.579333e-10	0.0019172617	1.5793572e-10	0.95358396	0.02483973	0.007208082	0.004430827	0.008020096
9922x14260	0.01701857	0.047430303	0.01222297	0.78045446	0.07529462	0.019183395	2.2430462e-10	0.048395764
15394x8094	0.011698855	0.26235986	0.036654938	0.28016627	0.1677717	0.12810646	0.046789937	0.06645192
16345x10709	0.011541045	0.12710522	0.10699363	0.42844132	0.14232188	0.12813759	0.009164688	0.046294704
15650x17596	2.0765367e-10	0.023162233	0.008285576	0.91031253	0.04137767	8.361465e-05	0.016778309	2.07683e-10
8005x17107	2.1747608e-10	0.0011129922	0.0090645915	0.89972687	0.021353016	0.02796545	0.011825901	0.028951265
18509x21640	2.4937907e-10	2.4876481e-10	0.002850319	0.98201495	0.0084416745	2.5009503e-10	2.4904778e-10	0.0066930023
7184x18056	0.0074108494	0.059892192	0.012631294	0.8957563	0.021334453	2.2695351e-10	2.2646444e-10	0.0029748692
8695x13070	0.007192734	0.0041932194	0.0067413994	0.8998768	0.054326594	1.7763656e-10	0.0052261213	0.022443159
14142x20682	2.8667768e-10	0.00017931283	2.870125e-10	0.9632172	2.8726774e-10	0.01744298	0.018713815	0.00044679723
10069x8322	0.0005891136	0.02474073	0.0013230935	0.83828	0.038194172	0.038245417	0.029388582	0.029238958
12911x21867	0.014175357	0.014521562	0.118124306	0.7724727	0.020943843	0.003288459	0.04745278	0.009021015
19757x11428	0.00028748898	0.088860296	0.04834174	0.62919956	0.0826274	0.108016424	0.019427652	0.023239447
6661x5702	0.00035007988	1.4896186e-10	0.006256142	0.95240694	0.017937224	0.014731384	1.4971954e-10	0.008318178
19763x8102	0.024917318	0.3009197	0.14876531	0.20460477	0.07339401	0.09630801	0.15109083	1.1974958e-09
9662x7133	2.539529e-10	0.0091688065	2.5387734e-10	0.9318323	0.01573275	0.043124728	0.00014130615	2.539999e-10
14688x21158	0.0030864326	2.440202e-10	0.010810927	0.9522446	0.023948526	0.0023952727	0.007514294	2.4349667e-10
16348x8808	0.043515015	0.089170575	0.1765566	0.29837915	0.15281576	0.079128124	0.08373603	0.076698765
10193x15211	6.238427e-05	0.022380216	0.005759273	0.8849721	0.04733181	0.030974766	1.7392233e-10	0.008519486
17435x12136	0.001464614	1.12450375e-10	1.1249842e-10	0.99035966	1.1289932e-10	0.008175731	1.12628754e-10	1.1256368e-10
9230x19248	0.013393251	0.10514121	3.1426303e-10	0.86405116	0.017414458	3.1544914e-10	3.1471353e-10	3.1442612e-10
12391x8088	4.0328463e-10	0.05531805	0.0057807076	0.7309871	0.14699043	0.04065388	0.014221108	0.006048659
11965x16877	0.0040557897	0.013437844	0.009562976	0.89108783	0.049049426	0.019522432	0.013283697	1.6988552e-10
13868x21632	0.013022128	0.21612577	0.047924016	0.4774378	0.1298855	0.0529433	0.06266146	5.615082e-10
9104x13308	2.5750696e-10	0.0704858	0.020654833	0.49552923	0.24717337	0.017626842	2.5750058e-10	0.14852992
16478x12372	0.004539476	0.10528546	0.043093346	0.40705323	0.09152643	0.27872366	0.03306792	0.036710456
11851x4762	1.0621163e-09	0.04729891	1.0640244e-09	0.7590603	0.08388157	0.100828096	1.0620334e-09	0.008931148
17578x8573	0.039063398	0.20561083	0.034215882	0.39350075	0.13998236	0.1204642	0.009217651	0.05794484
6654x9503	0.0063253203	0.106958464	0.03276901	0.33089322	0.2688725	0.09763186	0.011495576	0.14505403
15513x17834	2.545459e-10	0.02340663	0.008080962	0.89144456	0.04070062	0.027724152	0.0086431075	2.5449787e-10
18236x21640	1.9882618e-10	0.0043864697	0.024990432	0.9092086	0.040571216	0.00019526813	0.019474227	0.0011737407
5287x10451	5.762958e-10	0.08324774	0.020605398	0.6167968	0.12602101	0.07681525	0.046935506	0.029578244
14431x12130	1.7823786e-10	0.0013236416	0.017508786	0.8849281	0.052907825	0.005380711	0.018823309	0.01912761
9931x9034	4.1440187e-10	0.07731578	0.008452956	0.6488414	0.15681419	0.042749982	0.024477832	0.0413479
17695x18788	0.004464442	2.3216896e-10	2.3172479e-10	0.98973024	2.3202022e-10	2.3304342e-10	0.0058053164	2.3237497e-10
5418x13539	0.00056599965	0.07666576	0.029762689	0.5849485	0.14653319	0.12435631	0.03309534	0.00407231
12925x14266	0.00043585885	0.09453875	0.015141304	0.5717656	0.14484166	0.07725809	0.014310707	0.08170801
16335x15935	0.026680846	0.14444357	0.031962883	0.50401855	0.15734152	0.08730285	0.036524314	0.011725524
17704x14037	2.1127206e-10	0.0074786274	0.00011415727	0.93882537	0.015876876	0.037704956	2.1189477e-10	2.1149342e-10
16606x17361	2.8759067e-10	2.8745684e-10	0.0037035972	0.96435523	0.016095823	2.881463e-10	0.008548963	0.00729646
17306x7622	0.021613732	0.28163084	0.09592984	0.2383667	0.13078621	0.110489406	1.2130211e-09	0.121183306
6772x19718	0.008873027	0.095451675	0.0050969296	0.86189985	0.010155103	0.007833957	2.7609245e-10	0.010689503
14968x16883	3.1113256e-10	0.026707765	0.0023912415	0.8752781	0.04059551	0.037311845	3.113237e-10	0.017715529
12381x13314	0.00029890361	0.032799445	0.013155443	0.72283256	0.14496851	1.7488959e-10	1.7477556e-10	0.08594517
8568x8081	2.4454988e-10	0.022219812	0.0016443483	0.90312463	0.026186133	0.032041382	0.014783686	2.4459748e-10
18372x21877	0.0047874018	0.030001214	1.7869672e-10	0.7851734	0.16922957	1.7927504e-10	0.0041990927	0.006609339
15515x16408	5.107711e-10	0.13113634	0.010361805	0.62674654	0.1344626	0.057322554	0.017248038	0.022722095
14149x16881	2.836995e-10	0.07900547	0.08396178	0.52902824	0.18315941	0.03882475	0.027622342	0.05839803
6792x8791	0.0023553392	0.019307518	0.003900581	0.85289997	0.065249674	0.031752665	0.008047099	0.016487153
11415x18776	1.5650925e-10	0.043226205	0.0035783087	0.7448886	0.12331517	0.027620485	0.017019887	0.040351305
16215x7145	0.067310065	0.16484465	0.10971714	0.17305681	0.17989294	0.0665239	0.121600606	0.117053844
11003x20439	0.016259762	0.10317787	0.007823741	0.8022868	0.056796692	0.0019430679	0.0037498453	0.007962272
18386x14276	0.0009642693	0.02790162	0.0040945546	0.91245556	0.0020268045	0.05134002	0.0012171596	1.6638861e-10
18796x14039	1.02730005e-10	1.02745486e-10	1.02742155e-10	0.9832603	1.0276842e-10	0.016739758	1.02687296e-10	1.02801156e-10
7868x17345	2.7893873e-10	2.787919e-10	2.7916383e-10	0.91089696	0.030364204	0.00016240487	0.036811803	0.021764632
17022x13798	1.07769405e-10	1.0777886e-10	0.0022249168	0.96247685	1.0818832e-10	0.01493558	0.020362629	1.0795703e-10
14982x9281	0.04890523	0.13463554	0.060642913	0.09402864	0.33341363	0.020903386	0.05412727	0.25334334
11432x9749	3.6617678e-10	0.07106634	0.0063402806	0.62767416	0.100432426	0.13455854	0.0061681876	0.053760067
8974x10220	0.008148526	0.11019903	0.0312451	0.76552075	0.064426295	0.012392107	0.00806826	2.785516e-10
11431x10225	0.014474298	0.02426621	0.016893547	0.886987	0.042685054	2.6456765e-10	0.008933422	0.0057605095
10868x19251	0.002336924	0.1617112	0.038748913	0.4011952	0.1971472	0.11960967	0.02243324	0.05681769
19889x13566	0.0064473446	0.13397229	0.015281161	0.4106651	0.049013324	0.34887537	0.024281735	0.011463667
6638x18055	0.01093272	0.01513042	0.0052685235	0.910377	0.052544333	0.004248755	2.5712257e-10	0.0014982697
12244x13552	0.0074734343	0.020375062	0.004880799	0.8212734	0.07657845	0.016213678	0.028417783	0.024787344
13472x13792	0.028027514	0.22301745	0.04215543	0.42955926	0.13064672	0.035409167	6.004138e-10	0.11118441
11145x17351	5.8225624e-10	0.10090233	0.09035968	0.4151875	0.1594836	0.08090255	0.073283345	0.07988108
13741x16168	0.02179736	0.109631434	0.007867517	0.2911685	0.19726077	0.25290418	3.8217707e-10	0.11937026
12111x11414	0.0057070656	0.026488425	0.0110835405	0.8716996	0.042428672	0.02820586	0.014386802	2.544956e-10
17989x7386	0.01335418	0.195851	0.27072522	0.12311497	0.16664116	0.050535716	0.08703067	0.09274714
7743x11406	1.432612e-10	0.003702634	0.0060863215	0.91671115	0.037846893	0.023712495	1.433249e-10	0.011940484
12238x16878	1.1132836e-10	0.01818082	0.016260983	0.8481572	0.048295356	0.018304074	0.03174098	0.01906057
19492x6676	2.8229645e-09	0.039213587	0.11596592	0.31446224	0.18456537	0.20965432	0.089384705	0.04675387
5409x18290	0.016846739	0.085829996	0.0076429523	0.71278936	0.12779526	0.021243272	0.008591643	0.019260911
8692x14971	1.560987e-10	0.014339044	0.02726277	0.7788327	0.06673766	0.037193872	0.05815827	0.017475732
16477x13322	5.0507204e-10	0.13775285	0.07438049	0.5583325	0.039747596	0.11965475	0.04089811	0.029233644
14974x14032	3.4196643e-10	0.06008825	0.0061648707	0.8139715	0.039104655	0.059141126	0.015055714	0.0064738523
18799x12614	1.6575856e-10	0.006468444	0.0021468662	0.9462841	0.010035717	0.029352307	0.005712585	1.657437e-10
15659x12370	2.0859979e-08	0.1210805	0.019313067	0.5329485	0.09597405	0.15331933	0.028229825	0.04913476
18948x5725	0.0003316241	0.14887653	0.1565791	0.26797807	0.13252601	0.19709957	0.07102181	0.025587225
5705x5938	2.4552566e-10	0.002731108	0.0029184383	0.8820547	0.055250876	0.026698513	0.014941316	0.015405131
17417x21638	2.7014035e-10	0.059662465	0.024531964	0.7081568	0.10561986	0.046892945	0.052641865	0.002494103
16461x21874	2.7036545e-10	0.04360837	0.058167174	0.7497936	0.08453637	2.9051632e-09	0.034227796	0.029666724
14024x10942	0.0013866429	0.13598143	0.005885106	0.7074439	0.12457339	0.012492724	3.9406176e-10	0.012236811
5542x20429	0.011299642	0.07068807	0.007092579	0.86995846	0.03674566	0.0030294093	2.4104557e-10	0.0011861089
18919x21403	1.6812982e-10	1.6826776e-10	1.6847715e-10	0.96854943	0.008531489	1.6880942e-10	0.022919089	1.6849193e-10
8429x9269	6.320867e-10	0.21141346	0.021194126	0.15413585	0.28398228	0.19167107	0.0021762894	0.135427
19489x8576	0.011330328	0.3860485	0.10127017	0.20926146	0.11751831	0.10315898	0.05065897	0.020753257
16753x11422	0.012189938	0.10688485	0.014820884	0.48493582	0.1138074	0.24085344	0.014504366	0.0120033575
19330x20691	1.0335804e-10	1.0358124e-10	1.0341719e-10	1.0	1.0336928e-10	1.0391349e-10	1.03639736e-10	1.0348467e-10
16479x11897	1.0492742e-09	0.064307794	0.0389431	0.55828947	0.09542962	0.20453171	0.038498204	1.0497027e-09
19495x5251	0.0077444348	0.09638416	0.027569467	0.39542672	0.34670112	0.09947039	0.02670369	1.3627939e-09
17987x8811	0.0017618242	0.14845261	0.111059844	0.27976108	0.14426062	0.1497278	0.12398135	0.040994868
17423x18312	0.003993287	0.024944153	1.9912856e-10	0.96305823	0.008004322	1.9985073e-10	1.9936303e-10	1.9940297e-10
13458x21393	2.4584984e-10	0.07675998	0.07165169	0.6110599	0.099906564	0.040511847	0.072535075	0.027575074
15802x8807	0.054258034	0.10836583	0.046488196	0.32751164	0.16604821	0.17224854	0.07292453	0.052154996
9919x15686	3.4260778e-10	0.12451807	0.05574624	0.36675328	0.14137876	0.17175877	0.060844414	0.07900052
6365x18055	0.018116508	0.039896056	2.4558344e-10	0.8365522	0.0876183	0.015628908	0.002187986	2.4584024e-10
5561x9976	5.5480714e-10	0.07831934	0.019737296	0.6414785	0.08958189	0.14981024	0.00056980684	0.02050299
18515x18314	4.2750467e-10	0.10886549	0.041562475	0.6123648	0.089915365	0.09462459	0.03918768	0.01347955
14851x6668	2.6555308e-10	0.18084656	0.0572055	0.4748742	0.14911011	0.04838015	0.057001732	0.032581747
14824x21396	0.0068863393	0.041757353	0.0017321175	0.8537665	0.07021111	0.015455697	0.005433213	0.004757705
11713x5474	4.3542436e-10	0.03431202	0.01623907	0.8341779	0.0852256	0.011916082	0.011968223	0.006161045
14705x11656	0.006913618	0.07370923	3.3002184e-10	0.6833833	0.120319344	0.064000025	3.3019124e-10	0.051674485
17419x20688	3.0363972e-10	0.010598567	0.0031602832	0.91168565	0.047822826	0.008978017	0.009108409	0.008646241
18658x15226	1.1496663e-10	0.040089175	0.007869495	0.7242758	0.121456884	0.06766076	0.010202111	0.02844577
12092x21866	0.0041068937	0.09626767	0.031166973	0.6244756	0.121020384	0.0701845	0.049190193	0.0035877463
12649x16166	0.011327134	0.09964164	0.012772924	0.64295983	0.10527955	0.08321573	4.660687e-10	0.04480318
18398x8099	9.633557e-10	0.20679773	0.068704784	0.28923818	0.16986312	0.12502536	0.11659027	0.023780577
7594x17819	0.018533222	0.025178086	2.5518593e-10	0.94366693	0.004227364	2.5534516e-10	0.008394406	2.553622e-10
17310x5722	0.024292884	0.09738606	0.016289707	0.45832467	0.061112776	0.23314388	0.09023735	0.019212749
19468x19979	1.0668408e-10	1.0668672e-10	1.0698586e-10	1.0	1.06921395e-10	1.0693322e-10	1.07293e-10	1.0709529e-10
19355x7388	0.018765286	0.16604656	0.1211295	0.24760342	0.10045469	0.1804402	0.1655603	2.2116755e-09
9774x20199	0.00936024	0.050745122	0.039253928	0.8234106	0.068049535	0.003906412	0.0040317466	0.0012424963
8684x19247	0.008372478	0.021027744	0.026552143	0.87243783	0.039979883	2.6616706e-10	0.024400022	0.0072299344
14824x20921	2.1196894e-10	2.118384e-10	0.056204237	0.85523	0.050643682	2.1268699e-10	0.028868759	0.009053367
9111x9508	4.77601e-10	0.1491578	0.020523345	0.33942577	0.30923486	0.09167476	0.005396769	0.08458665
19624x9289	1.6953872e-09	0.24054962	0.029650874	0.47794312	0.13027483	0.09087157	1.6981705e-09	0.030710071
12652x14265	0.00581573	0.0754199	0.0077941027	0.63303024	0.1291559	0.078254424	0.03247167	0.03805806
17561x17600	0.002239278	0.06591362	0.060609184	0.51511365	0.1086329	0.19854753	0.020301007	0.028642768
14708x10231	0.014471583	0.112543084	0.10037888	0.418546	0.13548538	0.11234716	0.016781226	0.089446664
12915x19967	0.004351954	2.2367996e-10	2.232188e-10	0.9700232	0.025624903	2.2414676e-10	2.2357546e-10	2.2332783e-10
13487x5715	0.0072668847	0.002282117	0.020347428	0.90468246	0.016187066	0.021024138	0.028209884	1.01779356e-10
19343x13565	1.2690356e-10	0.038745627	0.008192381	0.86185277	0.009896429	0.062133197	0.015932543	0.0032469963
14159x11655	0.0339789	0.087536156	0.02210278	0.567819	0.13755007	0.044702373	0.043623123	0.06268759
19061x18790	0.0072990493	0.06019757	0.024562953	0.73741543	0.052874792	0.06716676	0.047367416	0.0031161364
10751x8560	2.1747855e-10	0.021889873	0.00010392678	0.9046162	0.030608186	0.01906766	0.0036804064	0.020033747
18785x20215	2.2401633e-10	2.2334946e-10	2.2378997e-10	1.0	2.239266e-10	2.245082e-10	2.2377673e-10	2.23482e-10
9664x6183	2.2141135e-10	0.008786224	2.2110833e-10	0.94361144	0.039674267	0.007928079	2.209616e-10	2.2155074e-10
10620x5472	4.5811754e-10	0.030054936	0.077979304	0.69767505	0.090576194	0.018207131	0.059351265	0.026156181
17305x8097	2.9768016e-08	0.2353182	0.10609939	0.2560629	0.15849373	0.14513046	0.018853111	0.08004222
5159x5937	0.010787063	0.037929177	0.023287613	0.6309991	0.11696659	0.09559799	0.03839992	0.046032622
14704x12131	1.7497208e-10	0.025041569	0.060366742	0.6880654	0.11940127	0.034080308	0.024522185	0.048522554
8274x19483	0.014332834	0.118381254	0.11021154	0.7065453	2.6253863e-10	2.629275e-10	0.05052906	2.625767e-10
5823x16153	0.088207915	0.08178712	0.042273585	0.36322862	0.10175826	0.08767257	0.038313113	0.19675887
16339x14034	4.957136e-10	0.11510778	0.034163125	0.5099119	0.08108852	0.20445096	0.025726633	0.02955113
9651x12834	0.018075805	0.02439241	0.007898393	0.7475703	0.1316191	0.0006736837	0.008955235	0.06081512
6101x13303	4.0165235e-10	0.1768799	0.021176329	0.5052258	0.1769136	0.07834284	0.012573066	0.028888488
16874x20212	3.1557776e-10	3.157114e-10	3.1629604e-10	0.92878574	0.0372928	0.013175809	0.02074566	3.168123e-10
15932x12371	0.02228693	0.11468978	0.045181777	0.47998545	0.15189475	0.13609049	0.042886205	0.0069845556
15398x5718	5.547435e-10	0.07274293	0.046186887	0.64565337	0.10069229	0.06610921	0.047163907	0.021451341
13732x20919	2.2810456e-10	0.061360665	0.024109302	0.816111	0.08354974	0.006984777	0.007884478	2.2864341e-10
8021x8555	3.1210423e-10	0.13640225	0.07554237	0.4291971	0.14940482	0.07087068	0.05036446	0.08821834
14574x8567	0.009343077	0.21950492	0.11620168	0.22696061	0.16805996	0.16710217	0.04681219	0.04601542
14966x18308	1.7337402e-10	0.07391181	0.017029446	0.6595482	0.13819729	0.062095433	0.023852848	0.025364906
14842x11419	0.04088646	0.0943245	0.0016081568	0.25293192	0.50091684	0.04353699	0.0115990825	0.054196063
8142x16870	0.002203303	0.039067935	0.122655705	0.5765896	0.055224683	0.028407497	0.10079169	0.07505967
10742x13787	1.9633421e-10	0.011919375	0.010691812	0.8295875	0.053846605	0.03215422	0.02981674	0.03198374
20036x8102	1.2333922e-09	0.2258685	0.15317859	0.3069542	0.086805604	0.1027024	0.09722108	0.027269486
11823x19965	0.011341743	0.16788423	0.008593127	0.33398128	0.2235346	0.2105526	2.9418762e-10	0.04411237
12924x14741	0.02492874	0.120338775	0.048801303	0.45483932	0.19946796	0.10391453	0.03789336	0.009815986
13068x11178	0.0030088436	0.023926653	2.064221e-10	0.97008	2.0689747e-10	2.074507e-10	0.002984461	2.067243e-10
18783x21165	2.1968291e-10	2.1898552e-10	2.1921788e-10	0.9785892	0.0126674725	0.008743316	2.191514e-10	2.1929317e-10
9789x12122	0.010988809	0.032473784	0.009189246	0.744212	0.102223985	0.04692551	0.008254341	0.04573237
18511x20690	1.8487828e-10	1.8435008e-10	1.84751e-10	1.0	1.8475842e-10	1.8496962e-10	1.8479752e-10	1.846425e-10
17564x16175	3.804562e-10	0.18136919	0.034313023	0.20398808	0.21196325	0.24517033	0.032928385	0.090267815
17170x7384	0.030205527	0.16481516	0.11373903	0.26524225	0.14108346	0.2063254	0.05376966	0.024819503
7878x12118	1.5561401e-10	0.027857574	0.013176122	0.8083339	0.07462724	0.05353068	0.00762897	0.014845571
14848x8093	0.020846609	0.2691863	0.08138203	0.27284864	0.18214475	0.10953942	0.03452934	0.029522896
10484x5234	0.020523814	0.04160549	0.013089049	0.7683033	0.08267398	0.035582047	0.024206722	0.014015663
11410x21627	0.0023210403	2.5634217e-10	0.000827862	0.97977453	2.563534e-10	2.5669247e-10	0.017076608	2.5623706e-10
16871x21637	3.323124e-10	0.1021345	0.032625165	0.6718206	0.14079845	0.033606756	0.017314503	0.0017000567
19494x5726	3.0324439e-09	0.09210391	0.10824628	0.34081215	0.18196015	0.2230087	0.032347385	0.02152146
13596x20681	2.3149557e-10	0.0242685	0.036033634	0.8347894	0.05224028	0.04331164	0.009356542	2.3204284e-10
19355x6913	0.023831852	0.10554088	0.054124948	0.43828046	0.0835917	0.15869929	0.085204706	0.050726175
19755x12378	0.0009970441	9.824591e-11	0.023274565	0.911382	0.012380179	9.855372e-11	0.051966127	9.8303275e-11
19758x10477	0.030331813	0.2611636	0.07074974	0.23159651	0.11696125	0.16041575	0.060535416	0.06824593
6648x12829	1.396382e-10	0.029369874	0.0065403352	0.8559304	0.05699921	0.01440634	0.007891689	0.02886205
7866x18770	0.016131079	0.023526583	2.5724825e-10	0.91502386	2.5708935e-10	0.033453014	0.007407213	0.0044581625
19331x20216	1.2415721e-10	1.2417356e-10	1.2411175e-10	1.0	1.2432262e-10	1.2461084e-10	1.2428113e-10	1.2416455e-10
14281x19494	0.006682621	0.07291212	0.013524496	0.79880476	0.065003715	0.010711003	0.003231464	0.029129857
9642x18061	0.0058280537	0.06633958	0.014780235	0.40371642	0.28847066	0.06653965	0.008430126	0.14589533
12230x21153	0.011896751	0.103268474	3.3528405e-10	0.7129154	0.09863481	0.009344267	0.010277848	0.053662412
18925x18078	1.3838683e-10	0.013884107	0.0067389654	0.89489603	0.020522386	0.041616417	0.0128237065	0.0095184725
15383x14270	0.040160503	0.06745229	0.0528418	0.74808496	0.040020857	0.018943727	0.02980329	0.002692548
7194x12830	1.10792216e-10	0.016898284	0.002938612	0.786682	0.13332415	0.010071873	0.002974072	0.047110938
10878x14024	0.019821776	0.020848807	0.023074472	0.7595613	0.075824	0.022714699	0.017917925	0.060236927
15240x17833	0.0068987566	0.013828328	2.584745e-10	0.9562344	2.5892355e-10	0.02303854	2.5803215e-10	2.5818922e-10
11558x15213	0.004779404	0.050935797	0.020682162	0.6482249	0.14650732	0.09254548	3.837751e-10	0.036324937
6110x8077	0.024076514	0.14280267	0.009523156	0.3812943	0.216742	0.029602356	0.020568524	0.17539053
13188x19967	0.013854107	0.0031970378	0.001872046	0.9410073	0.022065097	2.6563693e-10	0.012449673	0.005554693
9790x11647	1.5041794e-10	0.017339576	0.02869359	0.7158477	0.13401699	0.010680613	0.0120887	0.08133282
12931x11415	0.00062445836	0.11618377	0.03849873	0.6256509	0.10312188	0.099113986	0.0015118831	0.015294418
10622x4522	0.01465253	0.03366739	5.519754e-10	0.7909389	0.07882537	0.08191576	5.5112015e-10	5.506977e-10
14691x19258	2.3714347e-10	0.10164131	0.017529696	0.73131853	0.10890699	0.031443145	0.0032215894	0.0059387404
8016x11406	0.007280959	0.022842193	0.0018541173	0.8638069	0.051885497	0.01877605	0.011229368	0.022325022
